"airport";"year";"month";"tm_mov_naz";"p_tm_mov_naz";"tm_mov_internaz";"p_tm_mov_internaz";"tm_mov_UE";"p_tm_mov_UE";"tm_mov_tcomm";"p_tm_mov_tcomm";"tm_mov_tgenav";"p_tm_mov_tgenav";"tm_mov_tot";"p_tm_mov_tot";"tp_mov_naz";"p_tp_mov_naz";"tp_mov_internaz";"p_tp_mov_internaz";"tp_mov_UE";"p_tp_mov_UE";"tp_mov_tcomm";"p_tp_mov_tcomm";"tp_mov_tgenav";"p_tp_mov_tgenav";"tp_mov_tot";"p_tp_mov_tot";"cod3";"cod4";"rating";"nroutes";"nro"
"Bolzano";2011;6;239;-2.04918032786885;13;-31.5789473684211;9;-18.1818181818182;252;-4.18250950570342;883;-24.4653550042772;1135;-20.7402234636872;28866;8.88310512617404;211;-65.4664484451718;111;-74.5995423340961;47;-27.6923076923077;29124;0;4344;13.5686274509804;"BZO";"LIPB";59;8;1
"Brindisi";2011;6;1277;30.8401639344262;312;24.3027888446215;231;8.45070422535211;1589;29.5028524857376;177;10.625;1766;27.32516222062;765143;35.7149065161134;133743;44.3467092624172;110843;26.7834879385087;2301;21.6816499206769;901187;0;1067;52.2111269614836;"BDS";"LIBR";72;968;3
"Cagliari";2011;6;2599;1.01049358725223;818;16.5242165242165;699;13.6585365853659;3417;4.33587786259542;553;7.5875486381323;3970;4.77698601214041;1311510;7.05382607375434;321021;9.41634798257633;299745;8.83907887379177;6943;-6.88036480686695;1639474;0;1827;22.6174496644295;"CAG";"LIEE";72;3698;4
"Catania";2011;6;4205;7.40740740740741;1210;1.17056856187291;1045;5.44904137235116;5415;5.94795539033457;233;-8.26771653543307;5648;5.27493010251631;2519337;8.95542204523359;532464;7.77292682482527;476446;11.0783161742763;6838;-17.8618618618619;3058639;0;1546;1.71052631578947;"CTA";"LICC";68;27149;7
"Cuneo";2011;6;174;40.3225806451613;142;10.9375;71;-29.7029702970297;316;25.3968253968254;229;-25.1633986928105;545;-2.32974910394265;30722;50.8494549739762;72135;34.9149942955468;52543;11.0047745806397;257;0;103114;0;1372;-5.70446735395189;"CUF";"LIMZ";42;50;1
"Firenze";2011;6;395;14.4927536231884;1948;3.67216604576903;1711;4.26569165143205;2343;5.35071942446043;815;-9.14158305462653;3158;1.18551746235181;200290;16.2024332368316;713904;13.1641560607237;619041;14.5451618514009;20;-37.5;914214;0;5907;-3.16393442622951;"FLR";"LIRQ";61;5618;5
"Genova";2011;6;778;-8.47058823529412;691;2.37037037037037;617;-0.323101777059774;1469;-3.67213114754098;883;14.9739583333333;2352;2.57304840819887;408929;10.2302838181343;227132;14.8030023503247;202674;15.0706864247999;1178;-22.0383851753805;637239;0;4367;14.1699346405229;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2011;6;1382;9.68253968253968;542;45.6989247311828;488;639.393939393939;1924;17.8921568627451;110;37.5;2034;18.8084112149533;824084;15.1267242800424;141617;59.3117568312466;129503;69.717580761418;3088;49.3230174081238;968789;0;383;3.23450134770889;"SUF";"LICA";62;1250;4
"Milano Linate";2011;6;5049;-1.92307692307692;3251;12.6472626472626;3251;12.6472626472626;8300;3.310928553647;2721;-2.01656463809867;11021;1.94246600684488;2617878;3.01102914702657;1657005;31.0984944684831;1655679;31.0238539718766;1179;91.0858995137763;4276062;0;34095;10.5544747081712;"LIN";"LIML";67;7200;5
"Milano Malpensa";2011;6;3509;6.68896321070234;12965;-5.13646008633936;9529;-4.81470382579163;16474;-2.84265156876622;268;-38.1062355658199;16742;-3.72074299844729;1885763;12.9398229388886;7245332;3.9957812229975;4695137;7.31535668800873;85663;-24.2429870175811;9216758;0;5419;-13.4897828863346;"MXP";"LIMC";72;74500;8
"Napoli";2011;6;3080;-3.7199124726477;2026;0.346706290242694;1800;0.840336134453782;5106;-2.14641625143733;1195;17.3870333988212;6301;1.04233483001924;1531249;2.23832813099868;1090651;10.8032709107774;991241;16.4920103089755;9506;-24.339382362305;2631406;0;4302;-4.63311904234094;"NAP";"LIRN";75;12482;6
"Olbia";2011;6;1518;10.6413994169096;828;9.81432360742706;713;16.5032679738562;2346;10.3480714957667;1573;-14.6036916395223;3919;-1.23487903225806;433062;14.0215951786039;202522;12.4004462229228;180996;11.9997029776491;15920;6.5025421461065;651504;0;6310;-2.00341667960863;"OLB";"LIEO";77;5408;5
"Palermo";2011;6;3544;0.539007092198582;718;35.9848484848485;663;36.1396303901437;4262;5.15667406859117;224;8.21256038647343;4486;5.30516431924883;1962577;14.0657120588736;328267;43.4256977577378;313506;45.0255119742058;7118;-26.245984872034;2297962;0;1448;-1.36239782016349;"PMO";"LICJ";67;7938;5
"Perugia";2011;6;96;57.3770491803279;94;34.2857142857143;80;48.1481481481481;190;45.0381679389313;265;-15.6050955414013;455;2.24719101123596;22345;225.444217885232;54488;38.9468315695525;45557;32.2946916018121;7;0;76840;0;1612;-32.4392288348701;"PEG";"LIRZ";74;50;1
"Pescara";2011;6;223;3.72093023255814;225;-14.4486692015209;185;-13.5514018691589;448;-6.27615062761506;278;-10.8974358974359;726;-8.10126582278481;100392;10.2627185660311;140282;31.9804308966036;129871;32.002845962291;233;-3.71900826446281;240907;0;1544;-26.0536398467433;"PSR";"LIBP";66;162;2
"Pisa";2011;6;948;11.7924528301887;2645;-1.70940170940171;0;0;3593;1.52585476123199;471;-16.6371681415929;4064;-0.974658869395711;561946;12.0253416901903;1423280;14.5459184043022;0;0;4825;-11.4028644876974;1990051;0;3145;-11.133088443063;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2011;6;479;0.630252100840336;23;-68.9189189189189;23;-68.9189189189189;502;-8.72727272727273;322;-1.22699386503067;824;-5.93607305936073;209877;12.2919375290926;5163;-22.3141739392116;5163;29.0104947526237;29230;-8.38139418254764;244270;0;1035;21.7647058823529;"REG";"LICR";76;72;1
"Rimini";2011;6;347;144.366197183099;655;-0.606980273141123;302;-27.5779376498801;1002;25.0936329588015;342;11.038961038961;1344;21.190261496844;82785;1770.42476276548;249643;36.1246067189042;84125;5.98692250513399;493;-81.841620626151;332921;0;1954;17.6399759181216;"RMI";"LIPR";70;18;1
"Roma Ciampino";2011;6;532;-23.121387283237;2309;-0.0865426222414539;2226;-1.46082337317397;2841;-5.39460539460539;1914;7.70962296004502;4755;-0.523012552301255;433407;14.0670810984372;1857965;6.26275763341861;1800725;4.01521938663815;0;-100;2291372;0;20093;16.4541555581314;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2011;6;11509;-3.12289562289562;17259;1.02435026925779;11251;5.37604195935188;28768;-0.676702112967822;24;242.857142857143;28792;-0.617859238548894;6217692;4.05869080385555;11182037;6.06170718377411;6834188;12.0289818248878;138126;-25.7590660625312;17537855;0;189;23.5294117647059;"FCO";"LIRF";74;219122;9
"Torino";2011;6;1976;-1.05157736604907;1730;-10.1765316718588;1593;-6.84210526315789;3706;-5.53148100943156;1026;-2.74881516587678;4732;-4.94174367215749;1097551;7.14285017000511;742158;3.71534939880264;675445;6.46267671012211;1443;-68.2647899714097;1841152;0;3323;-14.0455250905329;"TRN";"LIMF";76;3700;4
"Trapani";2011;6;709;-12.2524752475248;459;-23.1155778894472;442;-23.9242685025818;1168;-16.8683274021352;25;-76.1904761904762;1193;-20.9933774834437;435167;-3.92943399725366;242754;-2.99036513385311;237881;-2.97541358044833;488;171.111111111111;678409;0;163;-70.7885304659498;"TPS";"LICT";61;1568;4
"Treviso";2011;6;0;0;0;-100;0;-100;0;0;0;-100;0;0;176536;-2.23239998227814;761326;2.00793204169681;689855;2.52471885231405;75;-82.3529411764706;937937;0;2538;-23.8523852385239;"TSF";"LIPH";64;2888;4
"Trieste";2011;6;506;26.1845386533666;437;13.8020833333333;393;8.56353591160221;943;20.1273885350318;658;15.8450704225352;1601;18.329637841833;236017;24.0027951159027;167285;31.4441292715315;152411;29.2494911804613;1196;171.201814058957;404498;0;1928;15.1044776119403;"TRS";"LIPQ";72;242;2
"Venezia";2011;6;2138;11.3541666666667;5859;27.9537016815899;4880;25.3531980477781;7997;23.0496999538391;1544;136.80981595092;9541;33.4218990351;887174;-0.625032203720174;2666737;20.8786710828524;2179737;19.3756992946674;3913;-41.9780545670225;3557824;0;10222;56.4911206368647;"VCE";"LIPZ";75;30013;7
"Verona";2011;6;1159;-1.36170212765957;2153;-1.46453089244851;1785;11.4928169893816;3312;-1.42857142857143;391;8.61111111111111;3703;-0.456989247311828;619492;12.7015054350298;871598;13.5172588045756;587306;39.0237897976092;9384;-24.2737249838606;1500474;0;3421;-5.36652835408022;"VRN";"LIPX";67;2965;4
"Alghero";2011;7;1016;2.62626262626263;436;-21.5827338129496;410;-22.6415094339623;1452;-6.08020698576973;112;47.3684210526316;1564;-3.57583230579531;570142;11.8583480478713;276487;13.6959713135483;260974;12.8233727606004;795;-38.1804043545879;847424;12.365563595331;447;-32.1699544764795;"AHO";"LIEA";70;1922;4
"Ancona";2011;7;318;-5.91715976331361;645;15.5913978494624;517;12.882096069869;963;7.47767857142857;722;-5.12483574244415;1685;1.68980084490042;100090;27.5600586248646;236732;26.7193388146626;209283;27.8884170002139;2858;15.1026983487716;339680;26.8579794147085;5605;-3.7603021978022;"AOI";"LIPY";77;200;2
"Bari";2011;7;2105;-0.707547169811321;1010;1.91725529767911;827;2.22496909765142;3115;0.128576020572163;404;21.6867469879518;3519;2.20737728724949;1534680;8.09965555860786;534065;21.4639859901294;479784;27.1365239535001;5455;-49.018691588785;2074200;10.9150410677618;2705;16.8466522678186;"BRI";"LIBD";72;5000;5
"Bergamo";2011;7;2092;14.881933003844;4566;3.58439201451906;3928;5.05482749398235;6658;6.8871407930647;168;-35.3846153846154;6826;5.19340422253044;1435952;20.5133907777318;3338915;6.52787805677229;2972117;7.95113042758152;2438;-61.5457413249211;4777305;10.2748500754816;1772;-3.95663956639566;"BGY";"LIME";73;13122;6
"Bologna";2011;7;1830;1.7797552836485;4260;-1.75276752767528;0;0;6090;-0.71731333550701;544;-24.0223463687151;6634;-3.15328467153285;948836;11.1470862481785;2407742;13.199870426797;0;0;32386;-12.8823133826496;3388964;12.2978931246715;6392;34.6534653465347;"BLQ";"LIPE";72;15488;6
"Bolzano";2011;7;296;8.82352941176471;20;5.26315789473684;14;16.6666666666667;316;8.59106529209622;997;-21.123417721519;1313;-15.5627009646302;36813;12.7227631820687;430;-45.5006337135615;178;-63.0705394190871;107;27.3809523809524;37350;11.3894604992395;5190;8.39598997493734;"BZO";"LIPB";59;8;1
"Brindisi";2011;7;1344;24.0997229916898;364;19.344262295082;270;4.24710424710425;1708;23.0547550432277;167;10.5960264900662;1875;21.8323586744639;947058;34.0893033871404;181846;37.6422056541649;148941;20.2193863961063;3569;4.35672514619883;1132473;34.5261004675562;1376;46.2274176408077;"BDS";"LIBR";72;968;3
"Cagliari";2011;7;2884;5.67973616709417;889;10.8478802992519;737;10.8270676691729;3773;6.85358255451713;946;10.7728337236534;4719;7.61687571265678;1651479;8.71337418612045;431649;11.6982626112069;396761;10.943926984562;7735;-7.98239352843207;2090863;9.24271706685768;3267;28.0674245393963;"CAG";"LIEE";72;3698;4
"Catania";2011;7;4401;4.88560533841754;1478;-6.27774254914394;1236;-0.72289156626506;5879;1.8361337259657;356;58.9285714285714;6235;3.96865099216275;3068089;9.24461038762196;715181;6.19486503301602;631625;9.8503096591749;9417;-14.3441877387666;3792687;8.58234946017837;2345;15.6311637080868;"CTA";"LICC";68;27149;7
"Cuneo";2011;7;216;2.3696682464455;164;4.45859872611465;107;-0.925925925925926;380;3.26086956521739;304;-16.9398907103825;684;-6.81198910081744;39587;44.8481522136846;90367;29.8600333390815;63717;7.30561309553883;657;0;130611;34.7644400420974;1600;-6.92262943571844;"CUF";"LIMZ";42;50;1
"Firenze";2011;7;418;12.3655913978495;2085;7.64068146618482;1824;7.73774365032487;2503;8.40190558683413;879;-10.3061224489796;3382;2.82760717543326;242281;16.347003457549;868501;13.274563661927;754678;14.6447913106225;33;3.125;1110815;13.9304447001725;7508;-4.9620253164557;"FLR";"LIRQ";61;5618;5
"Genova";2011;7;787;-7.30270906949352;837;12.9554655870445;711;10.2325581395349;1624;2.13836477987421;888;-17.2413793103448;2512;-5.67029665790462;486890;8.50206579340283;288375;15.7319153205578;251223;15.8473095173317;2524;14.0533212833258;777789;11.0927175965469;5646;6.34771143341496;"GOA";"LIMJ";64;800;3
"Lamezia Terme";2011;7;1544;14.2011834319527;604;46.6019417475728;528;60.9756097560976;2148;21.7687074829932;138;-28.8659793814433;2286;16.7517875383044;1026135;14.302789022138;221808;61.8540301513405;199772;74.706813471276;4290;21.8057921635434;1252233;20.6043929584763;528;-14.4246353322528;"SUF";"LICA";62;1250;4
"Milano Linate";2011;7;5385;-2.60444926749864;3321;11.0702341137124;3321;11.3308749580959;8706;2.1950933208123;2900;-2.61920752182673;11606;0.948073410454901;3194170;2.99289019298048;1998462;30.2734196754738;1997136;30.2349481932354;1510;96.870925684485;5194142;12.0352170078356;40395;8.50120870265915;"LIN";"LIML";67;7200;5
"Milano Malpensa";2011;7;3413;0.946465542738835;14105;-2.71742878819229;10095;-2.48261205564142;17518;-2.02460850111857;500;-1.96078431372549;18018;-2.02283849918434;2281300;11.3971496627273;8797290;3.62251035013053;5727523;6.69527634757316;107238;-19.4915954084429;11185828;4.82605551368134;7114;-12.4646240925311;"MXP";"LIMC";72;74500;8
"Napoli";2011;7;2793;-7.27091633466135;2541;1.96629213483146;2290;6.80970149253731;5334;-3.08866279069767;1426;-0.0700770847932726;6760;-2.4671764536142;1793987;1.31101011310321;1424578;9.5856205691217;1284954;14.2729843658289;13953;-22.3323128305038;3232518;4.65609373507667;7009;-2.82822681269929;"NAP";"LIRN";75;12482;6
"Olbia";2011;7;2188;11.1788617886179;1120;14.519427402863;943;19.3670886075949;3308;12.2878479293958;3270;-2.53353204172876;6578;4.39612759879384;669187;16.0636454613411;326790;16.382349798782;286603;16.6223810085736;17864;5.77298833560306;1013841;15.9672083893815;12790;-1.74387339632788;"OLB";"LIEO";77;5408;5
"Palermo";2011;7;3682;-0.754716981132076;941;18.8131313131313;879;31.981981981982;4623;2.68769435806308;331;-0.898203592814371;4954;2.44003308519438;2374587;13.6697938078201;449416;41.087977497049;427493;44.2775709671649;10114;-14.800774997894;2834117;17.1399119378994;2111;1.49038461538462;"PMO";"LICJ";67;7938;5
"Perugia";2011;7;95;55.7377049180328;99;13.7931034482759;75;8.69565217391304;194;31.0810810810811;322;-24.0566037735849;516;-9.79020979020979;29144;241.945324416285;68871;34.7584479621187;57475;27.3543097717704;7;-79.4117647058823;98022;64.2900241351569;1950;-34.8479786167725;"PEG";"LIRZ";74;50;1
"Pescara";2011;7;249;1.63265306122449;258;-19.6261682242991;197;-28.6231884057971;507;-10.4240282685512;350;-8.61618798955614;857;-9.69441517386723;125428;12.5874063103092;178122;21.6938012830586;161349;21.3652262213697;241;-5.859375;303791;17.7347595240863;2001;-25.0842381130663;"PSR";"LIBP";66;162;2
"Pisa";2011;7;1171;30.9843400447427;2991;1.35547272111149;0;0;4162;8.2444733420026;675;-20.6815511163337;4837;3.00255536626917;700017;16.2473284521712;1821408;11.8924009458042;0;0;5958;-16.7062770865371;2527383;12.9731851151888;4604;-10.305864017144;"PSA";"LIRP";66;11552;6
"Reggio Calabria";2011;7;540;2.27272727272727;8;-91.304347826087;8;-91.304347826087;548;-11.6129032258065;498;-4.59770114942529;1046;-8.40630472854641;267337;10.7834158672275;5522;-40.1927867432037;5522;-16.1936560934891;30588;-27.0707167040198;303447;3.7461109781531;1444;-1.70183798502383;"REG";"LICR";76;72;1
"Rimini";2011;7;379;73.0593607305936;811;-0.2460024600246;350;-22.0489977728285;1190;15.3100775193798;406;9.43396226415094;1596;13.7562366357805;110166;1205.59374259303;352558;32.0773377589133;121833;3.05355133941788;647;-80.755502676978;463371;66.2418873976171;2715;21.2053571428571;"RMI";"LIPR";70;18;1
"Roma Ciampino";2011;7;592;-9.75609756097561;2316;1.1353711790393;2236;-0.0893655049151028;2908;-1.28988458927359;1938;-9.01408450704225;4846;-4.5311268715524;514602;15.8030231087568;2209821;5.8182230867138;2140474;3.62214757270461;0;-100;2724423;7.56880136264247;24527;20.0832313341493;"CIA";"LIRA";68;5000;5
"Roma Fiumicino";2011;7;11726;-6.3343717549325;18829;3.00328227571116;12167;6.69999123037797;30555;-0.792233514075132;22;-37.1428571428571;30577;-0.833495491989362;7478685;4.07197536344622;13777207;6.39008132228444;8378067;11.9660522927265;161443;-28.033575386371;21417335;5.19262394983996;225;-4.25531914893617;"FCO";"LIRF";74;219122;9
"Torino";2011;7;1811;-9.58562156764853;1600;-8.62364363221017;1472;-5.82213691618682;3411;-9.13692061800746;875;-8.85416666666667;4286;-9.07933814170556;1295470;6.24432578192468;855452;2.9158520960281;779127;6.15243129828195;2075;-67.8294573643411;2152997;4.66704845318124;3844;-13.6373848573354;"TRN";"LIMF";76;3700;4
"Trapani";2011;7;733;-12.4253285543608;483;-22.72;467;-23.0642504118616;1216;-16.8262653898769;45;-57.1428571428571;1261;-19.527760051053;524296;-6.51344002139705;316284;-7.58496156239865;308806;-7.65122267046661;488;171.111111111111;841068;-6.88404513489097;198;-72.0733427362482;"TPS";"LICT";61;1568;4
"Treviso";2011;7;0;0;0;-100;0;-100;0;0;0;-100;0;-99.9521988527725;176536;-16.6132917670398;761326;-19.6344670119884;689855;-18.4556027456687;75;-92.2440537745605;937937;-19.1436078778903;2538;-38.6363636363636;"TSF";"LIPH";64;2888;4
"Trieste";2011;7;571;34.037558685446;492;19.4174757281553;432;19.3370165745856;1063;26.8496420047733;616;-9.80966325036603;1679;10.387902695595;285297;22.9182733527787;212254;33.5737300508483;190747;29.7872340425532;1216;53.5353535353535;498767;27.3017542158096;2433;20.0296003946719;"TRS";"LIPQ";72;242;2
"Venezia";2011;7;2204;12.8520225294419;6340;30.9105926078877;5190;27.112417340191;8544;25.7210123602119;1063;58.1845238095238;9607;28.6422067487949;1131858;3.63870603844453;3447198;25.8881598888654;2806968;24.5838134177453;5270;-37.7068557919622;4584326;19.4182888190595;12895;55.887330754352;"VCE";"LIPZ";75;30013;7
"Verona";2011;7;1205;-8.29528158295282;2640;8.77626699629172;2090;20.3917050691244;3845;2.78000534616413;403;3.59897172236504;4248;2.85714285714286;759992;12.2468511472931;1164034;14.0353420862372;810275;37.5863655736508;14410;-17.9151238963258;1938436;13.0024431719145;4357;-1.08967082860386;"VRN";"LIPX";67;2965;4
"Alghero";2011;8;1048;-2.42085661080074;460;-15.1291512915129;430;-15.6862745098039;1508;-6.68316831683168;110;-8.33333333333333;1618;-6.79723502304148;699785;11.7797772982194;348966;9.19041033311013;329688;8.44143883377628;796;-45.6655290102389;1049547;10.8171488061426;596;-20.8499335989376;"AHO";"LIEA";70;1922;4
"Ancona";2011;8;326;-2.39520958083832;631;9.54861111111111;487;11.697247706422;957;5.16483516483517;716;34.8399246704331;1673;16.0999306037474;119842;24.815914180076;289752;26.490040205875;255163;27.8877912600679;3884;-22.0236900220839;413478;25.270929841517;6326;-1.69386169386169;"AOI";"LIPY";77;200;2
"Bari";2011;8;2067;0.927734375;1208;-0.412201154163232;995;8.62445414847162;3275;0.429316160686906;401;63.6734693877551;3676;4.84883057615516;1776771;7.67604302263852;676271;17.0189093224621;607497;23.9235933327758;7523;-48.2919788301601;2460565;9.7206200199503;3049;17.8129829984544;"BRI";"LIBD";72;5000;5
"Bergamo";2011;8;2039;20.4370939161252;4855;3.01294292382771;4052;5.90695243073706;6894;7.61785825788323;126;-17.1052631578947;7020;7.0448307410796;1693213;20.7952076089267;3985980;5.97870737233703;3531342;7.76215159210712;3868;-54.6382080450334;5683061;9.8948381693569;1914;-3.57682619647355;"BGY";"LIME";73;13122;6
"Bologna";2011;8;1843;4.00677200902935;4199;-3.20424158598432;0;0;6042;-1.11292962356792;372;-17.3333333333333;6414;-2.22560975609756;1119154;10.9159364962324;2849461;10.9743639674024;0;0;39838;-13.2882049496115;4008453;10.6503867771168;6985;33.4798394802217;"BLQ";"LIPE";72;15488;6
"Bolzano";2011;8;182;17.4193548387097;2;-71.4285714285714;2;-60;184;13.5802469135802;1170;7.93357933579336;1354;8.6677367576244;40919;12.5446944276363;430;-49.112426035503;178;-63.0705394190871;107;27.3809523809524;41456;11.1808405074155;5969;6.93299892511645;"BZO";"LIPB";59;8;1
"Brindisi";2011;8;1352;16.1512027491409;354;16.4473684210526;270;4.65116279069767;1706;16.2125340599455;173;-4.94505494505495;1879;13.8787878787879;1125290;32.1356901048241;231106;33.2837353080268;189364;16.8142029647085;4724;-7.734375;1361120;32.1307678343822;1717;35.1968503937008;"BDS";"LIBR";72;968;3
